wap1,wap2,wap3,wap4,wap5,wap6,wap7,wap8,wap9,wap10,wap11,wap12,wap13,wap14,wap15,wap16,wap17,wap18,wap19,wap20,wap21,wap22,wap23,wap24,wap25,wap26,wap27,wap28,wap29,wap30,wap31,wap32,wap33,wap34,wap35,wap36,wap37,wap38,wap39,wap40,wap41,wap42,wap43,wap44,wap45,wap46,wap47,wap48,wap49,wap50,wap51,wap52,wap53,wap54,wap55,wap56,wap57,wap58,wap59,wap60,wap61,wap62,wap63,wap64,wap65,wap66,wap67,wap68,wap69,wap70,wap71,wap72,wap73,wap74,wap75,wap76,wap77,wap78,wap79,wap80,wap81,wap82,wap83,wap84,wap85,wap86,wap87,wap88,wap89,wap90,wap91,wap92,wap93,wap94,wap95,wap96,wap97,wap98,wap99,wap100,wap101,wap102,wap103,wap104,wap105,wap106,wap107,wap108,wap109,wap110,wap111,wap112,wap113,wap114,wap115,wap116,wap117,wap118,wap119,wap120,wap121,wap122,wap123,wap124,wap125,wap126,wap127,wap128,wap129,wap130,wap131,wap132,wap133,wap134,wap135,wap136,wap137,wap138,wap139,wap140,wap141,wap142,wap143,wap144,wap145,wap146,wap147,wap148,wap149,wap150,wap151,wap152,wap153,wap154,wap155,wap156,wap157,wap158,wap159,wap160,wap161,wap162,wap163,wap164,wap165,wap166,wap167,wap168,lon,lat,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP
100,100,100,100,-72,100,-47,-87,100,100,100,100,100,100,-81,100,100,100,100,100,-79,-80,-86,-86,100,100,100,-85,100,100,100,100,100,100,100,100,-64,-61,-68,-70,100,100,-69,-67,-81,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,100,100,100,100,-64,-61,-79,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-80,100,100,100,100,100,100,100,100,-82,-81,100,100,100,100,100,-79,-75,-93,100,-69,-64,-80,-80,100,100,100,100,100,100,100,100,100,100,100,-79,-74,100,100,-79,-82,100,100,100,100,100,100,100,100,-84,100,239.0,0.0,0,0,2,3,8,1,1475597246
100,100,100,100,-72,100,-47,100,100,100,100,100,100,100,-81,100,100,100,100,100,-79,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-61,-68,-70,100,100,-69,-67,-81,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-61,-79,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,-82,-81,100,100,100,100,100,-79,100,100,100,-69,-64,-80,-80,100,100,100,100,100,100,100,100,100,100,100,-79,-74,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,8,1,1475597246
100,100,100,100,-72,100,-47,100,100,100,100,100,100,100,-83,100,100,100,100,100,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-59,-67,-67,100,100,-69,-67,-81,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-62,-78,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-76,100,100,100,100,100,100,-77,-76,-83,-81,100,100,100,100,100,-76,-77,100,100,-67,-64,-86,-85,100,100,100,100,100,100,100,100,100,100,100,-83,-71,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,8,1,1475597253
100,100,100,100,-72,100,-47,100,100,100,100,100,100,100,-83,100,100,100,100,100,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-59,-67,-67,100,100,-69,-67,-81,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-62,-78,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-76,100,100,100,100,100,100,-77,-76,-83,-81,100,100,100,100,100,-76,-77,100,100,-67,-64,-86,-85,100,100,100,100,100,100,100,100,100,100,100,-83,-71,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,239.0,0.0,0,0,2,3,8,1,1475597254
100,100,100,100,-72,100,-57,100,100,100,100,100,100,100,-85,100,100,100,100,100,-78,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-56,-56,-71,-73,100,100,-66,-67,-81,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-67,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,-74,-75,-79,-78,100,100,100,100,100,-78,-77,100,100,-67,-68,-84,-84,100,100,100,100,100,100,100,100,100,100,100,-71,-69,100,100,-82,-84,100,100,100,100,100,100,100,100,100,100,40.0,0.0,0,0,1,3,8,1,1475597272
100,100,100,100,100,100,-57,100,100,100,100,100,100,100,-85,100,100,100,100,100,-78,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-56,-56,-71,-73,100,100,-66,-67,-81,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-67,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,-74,-75,-79,-78,100,100,100,100,100,-78,-77,100,100,-67,-68,-84,-84,100,100,100,100,100,100,100,100,100,100,100,-71,-69,100,100,-82,-84,100,100,100,100,100,100,100,100,100,100,40.0,0.0,0,0,1,3,8,1,1475597272
100,100,100,100,100,100,-57,100,100,100,100,100,100,100,-85,100,100,100,100,100,-78,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-52,-51,-70,-73,100,100,-66,-71,-79,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-67,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-82,-93,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,-78,-75,-79,-79,100,100,100,100,100,-79,-77,100,100,-69,-67,-84,-83,100,100,100,100,100,100,100,100,100,100,100,-68,-73,100,100,-79,-84,100,100,100,100,100,100,100,100,100,100,40.0,0.0,0,0,1,3,8,1,1475597279
100,100,100,100,100,100,-57,100,100,100,100,100,100,100,-85,100,100,100,100,100,-78,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-52,-51,-70,-73,100,100,-66,-71,-79,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-67,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-82,-93,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,-78,-75,-79,-79,100,100,100,100,100,-79,-77,100,100,-69,-67,-84,-83,100,100,100,100,100,100,100,100,100,100,100,-68,-73,100,100,-79,-84,100,100,100,100,100,100,100,100,100,100,40.0,0.0,0,0,1,3,8,1,1475597280
100,100,100,100,100,100,-47,100,100,100,100,100,100,100,-85,100,100,100,100,100,-74,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-52,-51,-69,-71,100,100,-65,-65,-86,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-66,-77,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,-92,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,100,100,100,100,100,100,-75,-75,-83,-82,100,100,100,100,100,-75,-74,100,100,-65,-60,-80,-81,100,100,100,100,100,100,100,100,100,100,100,-69,-61,100,100,-78,-84,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,8,1,1475597296
100,100,100,100,100,100,-47,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-52,-51,-69,-71,100,100,-65,-65,-86,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-66,-77,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,-92,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,100,100,100,100,100,100,-75,100,-83,-82,100,100,100,100,100,-75,-74,100,100,-65,-60,-80,-81,100,100,100,100,100,100,100,100,100,100,100,-69,-61,100,100,-78,-84,100,100,100,100,100,100,100,100,100,100,140.0,218.0,0,0,3,3,8,1,1475597296
